id,style,target_name,query,expected_standards,retrieved_standards,rank,hit_at_3,reciprocal_rank,latency_seconds
ROB-05-16,hindi_devanagari,Corrugated Asbestos Cement Sheets,छत और cladding के लिए corrugated asbestos cement sheet मानक कौन सा है,['IS 459: 1992'],"['IS 459: 1992', 'IS 1626 (Part 3): 1994', 'IS 14871: 2000', 'IS 1626: 1984', 'IS 10388: 1982']",1,True,1.0,0.041
ROB-05-17,spanish,Corrugated Asbestos Cement Sheets,laminas onduladas de asbesto cemento para techo y revestimiento,['IS 459: 1992'],"['IS 459: 1992', 'IS 1626 (Part 3): 1994', 'IS 14871: 2000', 'IS 10388: 1982', 'IS 13008: 1990']",1,True,1.0,0.0152
ROB-05-18,spanish,Corrugated Asbestos Cement Sheets,norma BIS para laminas onduladas de asbesto cemento para techo y revestimiento,['IS 459: 1992'],"['IS 459: 1992', 'IS 1626 (Part 3): 1994', 'IS 14871: 2000', 'IS 10388: 1982', 'IS 13008: 1990']",1,True,1.0,0.0181
ROB-05-19,french,Corrugated Asbestos Cement Sheets,plaques ondulees en amiante ciment pour toiture bardage,['IS 459: 1992'],"['IS 459: 1992', 'IS 1626 (Part 3): 1994', 'IS 14871: 2000', 'IS 10388: 1982', 'IS 13008: 1990']",1,True,1.0,0.0155
ROB-05-20,tamil_transliterated,Corrugated Asbestos Cement Sheets,asbestos cement roofing sheet standard enna,['IS 459: 1992'],"['IS 459: 1992', 'IS 1626 (Part 3): 1994', 'IS 14871: 2000', 'IS 1626: 1984', 'IS 10388: 1982']",1,True,1.0,0.0516
ROB-06-01,english_public_like,Portland Slag Cement,We manufacture Portland Slag Cement. Which BIS standard covers it?,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 8042: 1989', 'IS 12330: 1988', 'IS 269: 1989']",1,True,1.0,0.0314
ROB-06-02,english_public_like,Portland Slag Cement,What Indian Standard applies to portland slag cement manufacture chemical physical requirements?,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 1727: 1967', 'IS 8042: 1989', 'IS 6307: 1987']",1,True,1.0,0.0466
ROB-06-03,english_public_like,Portland Slag Cement,Need specification for Portland Slag Cement including requirements and testing.,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 1727: 1967', 'IS 8042: 1989', 'IS 6307: 1987']",1,True,1.0,0.0354
ROB-06-04,english_public_like,Portland Slag Cement,Find the IS code for a product described as portland slag cement manufacture chemical physical requirements.,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 1727: 1967', 'IS 8042: 1989', 'IS 6307: 1987']",1,True,1.0,0.0428
ROB-06-05,short_telegraphic,Portland Slag Cement,PSC slag cement,['IS 455: 1989'],"['IS 455: 1989', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 8041: 1990']",1,True,1.0,0.0184
ROB-06-06,short_telegraphic,Portland Slag Cement,PSC slag cement BIS,['IS 455: 1989'],"['IS 455: 1989', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 8041: 1990']",1,True,1.0,0.0155
ROB-06-07,short_telegraphic,Portland Slag Cement,PSC slag cement standard,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991']",1,True,1.0,0.0206
ROB-06-08,underspecified,Portland Slag Cement,slag based cement,['IS 455: 1989'],"['IS 455: 1989', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 8042: 1989', 'IS 12830: 1989']",1,True,1.0,0.013
ROB-06-09,underspecified,Portland Slag Cement,which standard for slag based cement,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 8042: 1989']",1,True,1.0,0.0214
ROB-06-10,noisy_typos,Portland Slag Cement,portlnd slag cemnt manufacture chemicl phisical reqrmnts,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 8041: 1990', 'IS 4032: 1985', 'IS 1489 (Part 2): 1991']",1,True,1.0,0.03
ROB-06-11,noisy_typos,Portland Slag Cement,psc slag cemnt specification,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991']",1,True,1.0,0.0439
ROB-06-12,direct_code,Portland Slag Cement,Tell me about IS 455: 1989,['IS 455: 1989'],"['IS 455: 1989', 'IS 12089: 1987', 'IS 3812: 1981', 'IS 1489 (Part 1): 1991', 'IS 12423: 1988']",1,True,1.0,0.015
ROB-06-13,hinglish,Portland Slag Cement,portland slag cement ka BIS code kya hai,['IS 455: 1989'],"['IS 455: 1989', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 8041: 1990']",1,True,1.0,0.0283
ROB-06-14,hinglish,Portland Slag Cement,PSC slag cement ka IS code batao,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991']",1,True,1.0,0.0209
ROB-06-15,hindi_devanagari,Portland Slag Cement,पोर्टलैंड स्लैग सीमेंट के निर्माण और आवश्यकताओं का मानक,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 1489 (Part 2): 1991', 'IS 12423: 1988', 'IS 8041: 1990']",1,True,1.0,0.0084
ROB-06-16,hindi_devanagari,Portland Slag Cement,पोर्टलैंड स्लैग सीमेंट के निर्माण और आवश्यकताओं का मानक कौन सा है,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 1489 (Part 2): 1991', 'IS 12423: 1988', 'IS 8041: 1990']",1,True,1.0,0.0092
ROB-06-17,spanish,Portland Slag Cement,cemento Portland con escoria requisitos de fabricacion,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 8112: 1989', 'IS 8043: 1991', 'IS 1489 (Part 2): 1991']",1,True,1.0,0.0135
ROB-06-18,spanish,Portland Slag Cement,norma BIS para cemento Portland con escoria requisitos de fabricacion,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 8112: 1989', 'IS 8043: 1991', 'IS 1489 (Part 2): 1991']",1,True,1.0,0.0169
ROB-06-19,french,Portland Slag Cement,ciment Portland au laitier exigences fabrication,['IS 455: 1989'],"['IS 455: 1989', 'IS 8042: 1989', 'IS 1489 (Part 2): 1991', 'IS 12423: 1988', 'IS 8112: 1989']",1,True,1.0,0.0136
ROB-06-20,tamil_transliterated,Portland Slag Cement,Portland slag cement standard enna,['IS 455: 1989'],"['IS 455: 1989', 'IS 4985: 1988', 'IS 12330: 1988', 'IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991']",1,True,1.0,0.0189
ROB-07-01,english_public_like,Calcined Clay Portland Pozzolana Cement,We manufacture Calcined Clay Portland Pozzolana Cement. Which BIS standard covers it?,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 13757: 1993']",1,True,1.0,0.0558
ROB-07-02,english_public_like,Calcined Clay Portland Pozzolana Cement,What Indian Standard applies to Portland pozzolana cement calcined clay based PPC part 2?,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.056
ROB-07-03,english_public_like,Calcined Clay Portland Pozzolana Cement,Need specification for Calcined Clay Portland Pozzolana Cement including requirements and testing.,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 1727: 1967', 'IS 13826: 1993']",1,True,1.0,0.0684
ROB-07-04,english_public_like,Calcined Clay Portland Pozzolana Cement,Find the IS code for a product described as Portland pozzolana cement calcined clay based PPC part 2.,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0593
ROB-07-05,short_telegraphic,Calcined Clay Portland Pozzolana Cement,PPC calcined clay,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 13757: 1993']",1,True,1.0,0.0461
ROB-07-06,short_telegraphic,Calcined Clay Portland Pozzolana Cement,PPC calcined clay BIS,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 13757: 1993']",1,True,1.0,0.044
ROB-07-07,short_telegraphic,Calcined Clay Portland Pozzolana Cement,PPC calcined clay standard,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0453
ROB-07-08,underspecified,Calcined Clay Portland Pozzolana Cement,pozzolana cement clay based,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 13757: 1993']",1,True,1.0,0.0447
ROB-07-09,underspecified,Calcined Clay Portland Pozzolana Cement,which standard for pozzolana cement clay based,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 12330: 1988']",1,True,1.0,0.0635
ROB-07-10,noisy_typos,Calcined Clay Portland Pozzolana Cement,portlnd pozzolana cemnt calcined clay based ppc part 2,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 12330: 1988']",1,True,1.0,0.0515
ROB-07-11,noisy_typos,Calcined Clay Portland Pozzolana Cement,ppc calcined clay specification,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0587
ROB-07-12,direct_code,Calcined Clay Portland Pozzolana Cement,Tell me about IS 1489 (Part 2): 1991,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 6452: 1989', 'IS 1344: 1981', 'IS 8112: 1989']",1,True,1.0,0.0652
ROB-07-13,hinglish,Calcined Clay Portland Pozzolana Cement,calcined clay based PPC ke liye kaunsa IS code,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0557
ROB-07-14,hinglish,Calcined Clay Portland Pozzolana Cement,PPC calcined clay ka IS code batao,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0586
ROB-07-15,hindi_devanagari,Calcined Clay Portland Pozzolana Cement,calcined clay आधारित पोर्टलैंड pozzolana cement का मानक,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 12330: 1988']",1,True,1.0,0.0479
ROB-07-16,hindi_devanagari,Calcined Clay Portland Pozzolana Cement,calcined clay आधारित पोर्टलैंड pozzolana cement का मानक कौन सा है,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989', 'IS 12330: 1988']",1,True,1.0,0.0429
ROB-07-17,spanish,Calcined Clay Portland Pozzolana Cement,cemento Portland puzolana basado en arcilla calcinada,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 269: 1989', 'IS 12330: 1988']",1,True,1.0,0.0165
ROB-07-18,spanish,Calcined Clay Portland Pozzolana Cement,norma BIS para cemento Portland puzolana basado en arcilla calcinada,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 269: 1989', 'IS 12330: 1988']",1,True,1.0,0.0209
ROB-07-19,french,Calcined Clay Portland Pozzolana Cement,ciment Portland pouzzolane a base d argile calcinee,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 269: 1989', 'IS 12330: 1988']",1,True,1.0,0.0169
ROB-07-20,tamil_transliterated,Calcined Clay Portland Pozzolana Cement,calcined clay PPC standard enna,['IS 1489 (Part 2): 1991'],"['IS 1489 (Part 2): 1991', 'IS 4985: 1988', 'IS 1489 (Part 1): 1991', 'IS 12830: 1989', 'IS 6452: 1989']",1,True,1.0,0.0494
ROB-08-01,english_public_like,Masonry Cement,We manufacture Masonry Cement. Which BIS standard covers it?,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0345
ROB-08-02,english_public_like,Masonry Cement,What Indian Standard applies to masonry cement mortar general purpose non structural concrete?,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 2849: 1983', 'IS 4442: 1980']",1,True,1.0,0.0414
ROB-08-03,english_public_like,Masonry Cement,Need specification for Masonry Cement including requirements and testing.,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 4985: 1988', 'IS 455: 1989', 'IS 1727: 1967', 'IS 6307: 1987']",1,True,1.0,0.0382
ROB-08-04,english_public_like,Masonry Cement,Find the IS code for a product described as masonry cement mortar general purpose non structural concrete.,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 2849: 1983', 'IS 4442: 1980']",1,True,1.0,0.0455
ROB-08-05,short_telegraphic,Masonry Cement,masonry cement mortar,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 12440: 1988', 'IS 1237: 1980']",1,True,1.0,0.0214
ROB-08-06,short_telegraphic,Masonry Cement,masonry cement mortar BIS,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 12440: 1988', 'IS 1237: 1980']",1,True,1.0,0.0199
ROB-08-07,short_telegraphic,Masonry Cement,masonry cement mortar standard,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0243
ROB-08-08,underspecified,Masonry Cement,cement for brick mortar,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 12440: 1988', 'IS 4443: 1980']",1,True,1.0,0.0108
ROB-08-09,underspecified,Masonry Cement,which standard for cement for brick mortar,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 4443: 1980', 'IS 6452: 1989', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0185
ROB-08-10,noisy_typos,Masonry Cement,masonary cemnt mortar general purpose non structural concret,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2849: 1983', 'IS 4443: 1980', 'IS 14182: 1994']",1,True,1.0,0.0188
ROB-08-11,noisy_typos,Masonry Cement,masonary cemnt mortar specification,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0177
ROB-08-12,direct_code,Masonry Cement,Tell me about IS 3466: 1988,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4832 (Part 3): 1968', 'IS 4456 (Part 2): 1967', 'IS 4442: 1980']",1,True,1.0,0.0057
ROB-08-13,hinglish,Masonry Cement,masonry mortar ke liye cement standard kya hai,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0293
ROB-08-14,hinglish,Masonry Cement,masonry cement mortar ka IS code batao,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0283
ROB-08-15,hindi_devanagari,Masonry Cement,masonry mortar के लिए सामान्य उपयोग वाला cement मानक,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 1237: 1980', 'IS 12440: 1988']",1,True,1.0,0.0186
ROB-08-16,hindi_devanagari,Masonry Cement,masonry mortar के लिए सामान्य उपयोग वाला cement मानक कौन सा है,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 1237: 1980', 'IS 12440: 1988']",1,True,1.0,0.0198
ROB-08-17,spanish,Masonry Cement,cemento de albanileria para morteros no concreto estructural,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 1237: 1980', 'IS 2185 (Part 3): 1984', 'IS 12440: 1988']",1,True,1.0,0.02
ROB-08-18,spanish,Masonry Cement,norma BIS para cemento de albanileria para morteros no concreto estructural,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 1237: 1980', 'IS 2185 (Part 3): 1984', 'IS 12440: 1988']",1,True,1.0,0.0191
ROB-08-19,french,Masonry Cement,ciment de maconnerie pour mortiers usage general,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 2185 (Part 3): 1984', 'IS 1237: 1980', 'IS 12440: 1988']",1,True,1.0,0.0176
ROB-08-20,tamil_transliterated,Masonry Cement,masonry cement mortar standard enna,['IS 3466: 1988'],"['IS 3466: 1988', 'IS 6452: 1989', 'IS 4443: 1980', 'IS 4442: 1980', 'IS 2250: 1981']",1,True,1.0,0.0299
ROB-09-01,english_public_like,Supersulphated Cement,We manufacture Supersulphated Cement. Which BIS standard covers it?,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 8042: 1989', 'IS 2645: 2003', 'IS 8041: 1990']",1,True,1.0,0.0377
ROB-09-02,english_public_like,Supersulphated Cement,What Indian Standard applies to supersulphated cement marine works aggressive water conditions?,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0339
ROB-09-03,english_public_like,Supersulphated Cement,Need specification for Supersulphated Cement including requirements and testing.,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 455: 1989', 'IS 1727: 1967', 'IS 6307: 1987']",1,True,1.0,0.0379
ROB-09-04,english_public_like,Supersulphated Cement,Find the IS code for a product described as supersulphated cement marine works aggressive water conditions.,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0378
ROB-09-05,short_telegraphic,Supersulphated Cement,SSC marine cement,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988', 'IS 8042: 1989']",1,True,1.0,0.0218
ROB-09-06,short_telegraphic,Supersulphated Cement,SSC marine cement BIS,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988', 'IS 8042: 1989']",1,True,1.0,0.0231
ROB-09-07,short_telegraphic,Supersulphated Cement,SSC marine cement standard,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0285
ROB-09-08,underspecified,Supersulphated Cement,cement for sea water exposure,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 778: 1984', 'IS 14846: 2000', 'IS 14845: 2000']",1,True,1.0,0.0186
ROB-09-09,underspecified,Supersulphated Cement,which standard for cement for sea water exposure,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 14845: 2000', 'IS 778: 1984']",1,True,1.0,0.0291
ROB-09-10,noisy_typos,Supersulphated Cement,supersulphated cemnt marine works aggressive water conditions,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 778: 1984', 'IS 14846: 2000', 'IS 14845: 2000']",1,True,1.0,0.0222
ROB-09-11,noisy_typos,Supersulphated Cement,ssc marine cemnt specification,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0328
ROB-09-12,direct_code,Supersulphated Cement,Tell me about IS 6909: 1990,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 8042: 1989', 'IS 4832 (Part 3): 1968', 'IS 4456 (Part 2): 1967', 'IS 4442: 1980']",1,True,1.0,0.0071
ROB-09-13,hinglish,Supersulphated Cement,marine works aggressive water ke liye supersulphated cement standard,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0382
ROB-09-14,hinglish,Supersulphated Cement,SSC marine cement ka IS code batao,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0311
ROB-09-15,hindi_devanagari,Supersulphated Cement,समुद्री कार्य और aggressive water के लिए supersulphated cement मानक,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 8042: 1989', 'IS 12330: 1988']",1,True,1.0,0.0304
ROB-09-16,hindi_devanagari,Supersulphated Cement,समुद्री कार्य और aggressive water के लिए supersulphated cement मानक कौन सा है,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 8042: 1989', 'IS 12330: 1988']",1,True,1.0,0.0298
ROB-09-17,spanish,Supersulphated Cement,cemento supersulfatado para obras marinas aguas agresivas,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 778: 1984', 'IS 14846: 2000', 'IS 13114: 1991']",1,True,1.0,0.0131
ROB-09-18,spanish,Supersulphated Cement,norma BIS para cemento supersulfatado para obras marinas aguas agresivas,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 778: 1984', 'IS 14846: 2000', 'IS 13114: 1991']",1,True,1.0,0.0135
ROB-09-19,french,Supersulphated Cement,ciment sursulfate pour travaux marins eaux agressives,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 2645: 2003', 'IS 778: 1984', 'IS 14846: 2000', 'IS 13114: 1991']",1,True,1.0,0.012
ROB-09-20,tamil_transliterated,Supersulphated Cement,supersulphated cement marine works standard enna,['IS 6909: 1990'],"['IS 6909: 1990', 'IS 4985: 1988', 'IS 2645: 2003', 'IS 8041: 1990', 'IS 12330: 1988']",1,True,1.0,0.0286
ROB-10-01,english_public_like,White Portland Cement,We manufacture White Portland Cement. Which BIS standard covers it?,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 4985: 1988', 'IS 12269: 1987', 'IS 8112: 1989']",1,True,1.0,0.0549
ROB-10-02,english_public_like,White Portland Cement,What Indian Standard applies to white Portland cement architectural decorative chemical physical requirements?,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 4985: 1988', 'IS 12269: 1987', 'IS 8112: 1989']",1,True,1.0,0.0556
ROB-10-03,english_public_like,White Portland Cement,Need specification for White Portland Cement including requirements and testing.,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 4985: 1988', 'IS 12269: 1987', 'IS 8112: 1989']",1,True,1.0,0.0583
ROB-10-04,english_public_like,White Portland Cement,Find the IS code for a product described as white Portland cement architectural decorative chemical physical requirements.,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 4985: 1988', 'IS 12269: 1987', 'IS 8112: 1989']",1,True,1.0,0.0584
ROB-10-05,short_telegraphic,White Portland Cement,white cement decorative,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 8041: 1990', 'IS 269: 1989']",1,True,1.0,0.0143
ROB-10-06,short_telegraphic,White Portland Cement,white cement decorative BIS,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 8041: 1990', 'IS 269: 1989']",1,True,1.0,0.0151
ROB-10-07,short_telegraphic,White Portland Cement,white cement decorative standard,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 4985: 1988', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 269: 1989']",1,True,1.0,0.0226
ROB-10-08,underspecified,White Portland Cement,white decorative cement,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 12423: 1988', 'IS 8041: 1990']",1,True,1.0,0.0218
ROB-10-09,underspecified,White Portland Cement,which standard for white decorative cement,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 4985: 1988', 'IS 455: 1989', 'IS 8043: 1991', 'IS 8112: 1989']",1,True,1.0,0.0305
ROB-10-10,noisy_typos,White Portland Cement,white portlnd cemnt architectural decorative chemicl phisical reqrmnts,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 8112: 1989', 'IS 12269: 1987', 'IS 8043: 1991']",1,True,1.0,0.0221
ROB-10-11,noisy_typos,White Portland Cement,white cemnt decorative specification,['IS 8042: 1989'],"['IS 324: 1959', 'IS 303: 1989', 'IS 8042: 1989', 'IS 7316: 1974', 'IS 14772: 2000']",3,True,0.3333333333333333,0.0144
ROB-10-12,direct_code,White Portland Cement,Tell me about IS 8042: 1989,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8112: 1989', 'IS 8043: 1991', 'IS 4832 (Part 3): 1968', 'IS 4456 (Part 2): 1967']",1,True,1.0,0.0062
ROB-10-13,hinglish,White Portland Cement,white portland cement decoration ke liye standard,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 269: 1989', 'IS 4985: 1988', 'IS 12269: 1987', 'IS 8112: 1989']",1,True,1.0,0.0517
ROB-10-14,hinglish,White Portland Cement,white cement decorative ka IS code batao,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 4985: 1988', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 269: 1989']",1,True,1.0,0.0234
ROB-10-15,hindi_devanagari,White Portland Cement,सजावटी काम के लिए सफेद पोर्टलैंड सीमेंट मानक,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 455: 1989', 'IS 8041: 1990']",1,True,1.0,0.0092
ROB-10-16,hindi_devanagari,White Portland Cement,सजावटी काम के लिए सफेद पोर्टलैंड सीमेंट मानक कौन सा है,['IS 8042: 1989'],"['IS 8042: 1989', 'IS 8043: 1991', 'IS 8112: 1989', 'IS 455: 1989', 'IS 8041: 1990']",1,True,1.0,0.0113
